,departement,lieu_id,Fermeture_Estivale,categorie,name_x,close.actif,close.dateDebut,close.dateFin,name_y,Counts
21528,Paris,11027,Ouvert,302.0,,False,,,Laverie,1
21529,Hauts-de-Seine,11030,Ouvert,502.0,,False,,,Wifi,1
21530,Val-de-Marne,11033,Ouvert,903.0,,False,,,Vêtements,1
21532,Yvelines,11036,Fermé,501.0,,False,,,Ordinateur,1
21533,Gironde,11037,Fermé,203.0,,False,,,Accompagnement à l'emploi,1
21535,Hauts-de-Seine,11043,Ouvert,202.0,fle,False,,,Formation français,1
21537,Hauts-de-Seine,11045,Fermé,1112.0,,False,,,Nutrition,1
21538,Hauts-de-Seine,11047,Fermé,105.0,,False,,,Généraliste,1
21543,Hauts-de-Seine,11054,Modification,105.0,,False,,,Généraliste,1
21544,Hauts-de-Seine,11057,Fermé,404.0,,False,,,Accompagnement social,1
21558,Alpes-Maritimes,11083,Ouvert,406.0,,False,,,Conseil handicap,1
21566,Bas-Rhin,11094,Ouvert,502.0,,False,,,Wifi,1
21567,Bas-Rhin,11095,Ouvert,502.0,,False,,,Wifi,1
21569,Seine-Saint-Denis,11097,Ouvert,301.0,,False,,,Douche,1
21570,Bas-Rhin,11098,Ouvert,903.0,,False,,,Vêtements,1
21573,Hauts-de-Seine,11101,Ouvert,803.0,,False,,,Bibliothèque,1
21574,Hauts-de-Seine,11102,Fermé,803.0,,False,,,Bibliothèque,1
21575,Hauts-de-Seine,11103,Ouvert,404.0,,False,,,Accompagnement social,1
21576,Hauts-de-Seine,11104,Ouvert,302.0,,False,,,Laverie,1
21585,Bas-Rhin,11120,Fermé,201.0,,False,,,Atelier numérique,1
21586,Hauts-de-Seine,11122,Ouvert,407.0,,False,,,Conseil administratif,1
21587,Bas-Rhin,11123,Ouvert,201.0,,True,2021-08-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,Atelier numérique,1
21588,Seine-Saint-Denis,11125,Ouvert,404.0,,False,,,Accompagnement social,1
21589,Hauts-de-Seine,11130,Ouvert,502.0,,False,,,Wifi,1
21591,Bas-Rhin,11135,Ouvert,603.0,,False,,,Colis Alimentaire,1
21593,Val-de-Marne,11138,Fermé,502.0,,False,,,Wifi,1
21594,Gironde,11139,Fermé,206.0,,False,,,Soutien scolaire,1
21595,Alpes-Maritimes,11141,Ouvert,406.0,,False,,,Conseil handicap,1
21596,Alpes-Maritimes,11142,Ouvert,406.0,,False,,,Conseil handicap,1
21597,Alpes-Maritimes,11143,Ouvert,406.0,,False,,,Conseil handicap,1
21598,Alpes-Maritimes,11144,Ouvert,406.0,,False,,,Conseil handicap,1
21599,Alpes-Maritimes,11145,Ouvert,406.0,,False,,,Conseil handicap,1
21600,Alpes-Maritimes,11147,Ouvert,406.0,,False,,,Conseil handicap,1
21601,Alpes-Maritimes,11148,Ouvert,406.0,,False,,,Conseil handicap,1
21602,Alpes-Maritimes,11149,Ouvert,406.0,,False,,,Conseil handicap,1
21603,Alpes-Maritimes,11150,Ouvert,406.0,,False,,,Conseil handicap,1
21604,Val-de-Marne,11151,Ouvert,407.0,,False,,,Conseil administratif,1
21605,Val-de-Marne,11152,Ouvert,501.0,,False,,,Ordinateur,1
21606,Alpes-Maritimes,11154,Ouvert,406.0,,False,,,Conseil handicap,1
21607,Alpes-Maritimes,11155,Ouvert,406.0,,False,,,Conseil handicap,1
21608,Alpes-Maritimes,11156,Ouvert,406.0,,False,,,Conseil handicap,1
21609,Alpes-Maritimes,11157,Ouvert,406.0,,False,,,Conseil handicap,1
21610,Alpes-Maritimes,11158,Ouvert,406.0,,False,,,Conseil handicap,1
21611,Alpes-Maritimes,11160,Ouvert,1107.0,,False,,,Gynécologie,1
21612,Alpes-Maritimes,11161,Ouvert,1107.0,,False,,,Gynécologie,1
21613,Alpes-Maritimes,11162,Ouvert,1107.0,,False,,,Gynécologie,1
21614,Alpes-Maritimes,11164,Ouvert,1107.0,,False,,,Gynécologie,1
21615,Alpes-Maritimes,11165,Ouvert,1107.0,,False,,,Gynécologie,1
21616,Alpes-Maritimes,11166,Ouvert,1107.0,,False,,,Gynécologie,1
21617,Alpes-Maritimes,11167,Ouvert,1107.0,,False,,,Gynécologie,1
21618,Alpes-Maritimes,11168,Ouvert,1107.0,,False,,,Gynécologie,1
21619,Alpes-Maritimes,11169,Ouvert,1107.0,,False,,,Gynécologie,1
21620,Alpes-Maritimes,11170,Ouvert,1107.0,,False,,,Gynécologie,1
21621,Alpes-Maritimes,11171,Ouvert,1107.0,,False,,,Gynécologie,1
21622,Alpes-Maritimes,11172,Ouvert,1107.0,,False,,,Gynécologie,1
21623,Alpes-Maritimes,11173,Ouvert,1107.0,,False,,,Gynécologie,1
21624,Alpes-Maritimes,11174,Ouvert,1107.0,,False,,,Gynécologie,1
21625,Alpes-Maritimes,11175,Ouvert,1107.0,,False,,,Gynécologie,1
21626,Alpes-Maritimes,11177,Ouvert,1107.0,,False,,,Gynécologie,1
21627,Alpes-Maritimes,11178,Ouvert,1107.0,,False,,,Gynécologie,1
21628,Alpes-Maritimes,11179,Ouvert,1107.0,,False,,,Gynécologie,1
21629,Alpes-Maritimes,11180,Ouvert,1107.0,,False,,,Gynécologie,1
21630,Alpes-Maritimes,11181,Ouvert,1107.0,,False,,,Gynécologie,1
21631,Alpes-Maritimes,11182,Ouvert,1107.0,,False,,,Gynécologie,1
21633,Val-d'Oise,11184,Fermé,206.0,,False,,,Soutien scolaire,1
21634,Val-d'Oise,11185,Ouvert,902.0,,False,,,Magasin solidaire,1
21636,Alpes-Maritimes,11188,Ouvert,1107.0,,False,,,Gynécologie,1
21637,Alpes-Maritimes,11189,Ouvert,1107.0,,False,,,Gynécologie,1
21638,Alpes-Maritimes,11191,Ouvert,1107.0,,False,,,Gynécologie,1
21639,Alpes-Maritimes,11193,Ouvert,406.0,,False,,,Conseil handicap,1
21640,Val-d'Oise,11196,Ouvert,205.0,,False,,,Chantier d'insertion,1
21641,Val-d'Oise,11197,Ouvert,205.0,,False,,,Chantier d'insertion,1
21642,Val-d'Oise,11198,Ouvert,205.0,,False,,,Chantier d'insertion,1
21643,Val-d'Oise,11199,Ouvert,205.0,,False,,,Chantier d'insertion,1
21644,Val-d'Oise,11200,Ouvert,205.0,,False,,,Chantier d'insertion,1
21645,Alpes-Maritimes,11201,Ouvert,407.0,,False,,,Conseil administratif,1
21650,Alpes-Maritimes,11206,Ouvert,107.0,,False,,,Suivi grossesse,1
21651,Alpes-Maritimes,11207,Ouvert,107.0,,False,,,Suivi grossesse,1
21652,Alpes-Maritimes,11208,Ouvert,107.0,,False,,,Suivi grossesse,1
21653,Paris,11210,Ouvert,102.0,,False,,,Dépistage,1
21660,Hauts-de-Seine,11220,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
21661,Bas-Rhin,11222,Fermé,803.0,,False,,,Bibliothèque,1
21662,Hauts-de-Seine,11226,Ouvert,402.0,,False,,,Permanence juridique,1
21663,Hauts-de-Seine,11230,Ouvert,401.0,,True,2021-08-02 00:00:00+00:00,2021-08-31 00:00:00+00:00,Conseil logement,1
21665,Paris,11233,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
21667,Hauts-de-Seine,11236,Fermé,402.0,,False,,,Permanence juridique,1
21668,Hauts-de-Seine,11237,Fermé,804.0,,False,,,Activités,1
21669,Hauts-de-Seine,11238,Fermé,502.0,,False,,,Wifi,1
21670,Bas-Rhin,11240,Ouvert,202.0,,False,,,Formation français,1
21671,Hauts-de-Seine,11242,Fermé,502.0,,False,,,Wifi,1
21672,Hauts-de-Seine,11243,Ouvert,201.0,,False,,,Atelier numérique,1
21673,Bas-Rhin,11244,Fermé,201.0,,False,,,Atelier numérique,1
21674,Val-d'Oise,11245,Ouvert,603.0,,False,,,Colis Alimentaire,1
21688,Alpes-Maritimes,11260,Ouvert,407.0,,False,,,Conseil administratif,1
21689,Alpes-Maritimes,11261,Ouvert,407.0,,False,,,Conseil administratif,1
21690,Alpes-Maritimes,11262,Ouvert,407.0,,False,,,Conseil administratif,1
21691,Alpes-Maritimes,11265,Ouvert,407.0,,False,,,Conseil administratif,1
21692,Alpes-Maritimes,11266,Ouvert,407.0,,False,,,Conseil administratif,1
21693,Alpes-Maritimes,11267,Ouvert,407.0,,False,,,Conseil administratif,1
21694,Alpes-Maritimes,11268,Ouvert,407.0,,False,,,Conseil administratif,1
21695,Alpes-Maritimes,11269,Ouvert,407.0,,False,,,Conseil administratif,1
21697,Alpes-Maritimes,11271,Ouvert,1107.0,,False,,,Gynécologie,1
21698,Alpes-Maritimes,11272,Ouvert,1107.0,,False,,,Gynécologie,1
21699,Hauts-de-Seine,11273,Ouvert,206.0,,True,2021-06-28 00:00:00+00:00,2021-09-07 00:00:00+00:00,Soutien scolaire,1
21700,Hauts-de-Seine,11274,Ouvert,404.0,,False,,,Accompagnement social,1
21702,Hauts-de-Seine,11276,Ouvert,202.0,fle,False,,,Formation français,1
21704,Hauts-de-Seine,11279,Fermé,404.0,,False,,,Accompagnement social,1
21710,Hauts-de-Seine,11286,Ouvert,404.0,,False,,,Accompagnement social,1
21721,Hauts-de-Seine,11297,Fermé,502.0,,False,,,Wifi,1
21725,Yvelines,11301,Ouvert,404.0,,False,,,Accompagnement social,1
21726,Yvelines,11302,Ouvert,404.0,,False,,,Accompagnement social,1
21729,Bas-Rhin,11305,Ouvert,305.0,,False,,,Protections périodiques,1
21730,Val-d'Oise,11306,Modification,401.0,,False,,,Conseil logement,1
21732,Bas-Rhin,11308,Fermé,407.0,,False,,,Conseil administratif,1
21747,Alpes-Maritimes,11329,Fermé,203.0,,False,,,Accompagnement à l'emploi,1
21754,Alpes-Maritimes,11336,Ouvert,407.0,,False,,,Conseil administratif,1
21758,Bas-Rhin,11340,Fermé,305.0,,False,,,Protections périodiques,1
21759,Val-de-Marne,11341,Fermé,401.0,,False,,,Conseil logement,1
21764,Val-de-Marne,11350,Ouvert,804.0,,False,,,Activités,1
21765,Gironde,11351,Modification,102.0,,False,,,Dépistage,1
21767,Hauts-de-Seine,11353,Fermé,206.0,,True,2021-06-28 00:00:00+00:00,2021-09-06 00:00:00+00:00,Soutien scolaire,1
21768,Alpes-Maritimes,11354,Fermé,103.0,,False,,,Psychologie,1
21772,Hauts-de-Seine,11363,Ouvert,303.0,,False,,,Bien-être,1
21773,Val-de-Marne,11367,Fermé,501.0,,False,,,Ordinateur,1
21774,Val-de-Marne,11371,Ouvert,501.0,,False,,,Ordinateur,1
21776,Seine-et-Marne,11377,Modification,406.0,,False,,,Conseil handicap,1
21777,Seine-et-Marne,11378,Modification,407.0,,False,,,Conseil administratif,1
21778,Seine-et-Marne,11379,Modification,406.0,,False,,,Conseil handicap,1
21781,Val-d'Oise,11386,Ouvert,403.0,,True,2021-12-27 00:00:00+00:00,2021-12-31 00:00:00+00:00,Domiciliation,1
21783,Val-d'Oise,11388,Ouvert,401.0,,False,,,Conseil logement,1
21784,Val-d'Oise,11389,Ouvert,405.0,,False,,,Ecrivain public,1
21785,Val-d'Oise,11391,Ouvert,404.0,,False,,,Accompagnement social,1
21788,Hauts-de-Seine,11394,Fermé,502.0,,False,,,Wifi,1
21790,Bas-Rhin,11405,Ouvert,205.0,,False,,,Chantier d'insertion,1
21791,Val-d'Oise,11410,Ouvert,206.0,,False,,,Soutien scolaire,1
21804,Seine-Saint-Denis,11424,Ouvert,501.0,,False,,,Ordinateur,1
21807,Val-d'Oise,11428,Modification,403.0,,False,,,Domiciliation,1
21811,Val-d'Oise,11432,Modification,103.0,,False,,,Psychologie,1
21814,Val-d'Oise,11436,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
21820,Alpes-Maritimes,11443,Ouvert,405.0,,True,2021-12-23 00:00:00+00:00,2022-01-03 00:00:00+00:00,Ecrivain public,1
21821,Alpes-Maritimes,11444,Ouvert,405.0,,False,,,Ecrivain public,1
21825,Val-d'Oise,11448,Ouvert,404.0,,False,,,Accompagnement social,1
21826,Alpes-Maritimes,11449,Ouvert,804.0,,False,,,Activités,1
21827,Alpes-Maritimes,11450,Ouvert,103.0,,False,,,Psychologie,1
21829,Alpes-Maritimes,11452,Ouvert,407.0,,False,,,Conseil administratif,1
21830,Seine-Saint-Denis,11457,Modification,501.0,,False,,,Ordinateur,1
21831,Hauts-de-Seine,11458,Fermé,203.0,,False,,,Accompagnement à l'emploi,1
21832,Yvelines,11461,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
21833,Val-d'Oise,11462,Ouvert,101.0,,False,,,Addiction,1
21834,Hauts-de-Seine,11465,Modification,502.0,,False,,,Wifi,1
21835,Hauts-de-Seine,11466,Modification,502.0,,False,,,Wifi,1
21836,Gironde,11467,Fermé,804.0,Groupes de parole,False,,,Activités,1
21840,Hauts-de-Seine,11475,Modification,501.0,,False,,,Ordinateur,1
21843,Alpes-Maritimes,11483,Ouvert,501.0,,False,,,Ordinateur,1
21844,Alpes-Maritimes,11485,Ouvert,404.0,,False,,,Accompagnement social,1
21845,Alpes-Maritimes,11486,Ouvert,402.0,,False,,,Permanence juridique,1
21848,Hauts-de-Seine,11490,Ouvert,407.0,,False,,,Conseil administratif,1
21856,Loire-Atlantique,11500,Modification,701.0,,False,,,Accueil de jour,1
21863,Hauts-de-Seine,11507,Ouvert,903.0,,False,,,Vêtements,1
21868,Loire-Atlantique,11523,Ouvert,402.0,,False,,,Permanence juridique,1
21875,Alpes-Maritimes,11556,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
21876,Val-d'Oise,11572,Ouvert,109.0,,False,,,Vaccination,1
21877,Bas-Rhin,11573,Fermé,404.0,,False,,,Accompagnement social,1
21886,Val-d'Oise,11595,Fermé,703.0,,False,,,Hébergement à long terme,1
21891,Loire-Atlantique,11601,Fermé,501.0,,False,,,Ordinateur,1
21906,Essonne,11663,Ouvert,602.0,dejeuner,False,,,Restauration assise,1
21907,Essonne,11664,Ouvert,302.0,,False,,,Laverie,1
21908,Essonne,11665,Ouvert,302.0,,False,,,Laverie,1
21914,Alpes-Maritimes,11671,Ouvert,1107.0,,False,,,Gynécologie,1
21915,Alpes-Maritimes,11672,Ouvert,1107.0,,False,,,Gynécologie,1
21916,Alpes-Maritimes,11673,Ouvert,1107.0,,False,,,Gynécologie,1
21917,Alpes-Maritimes,11674,Ouvert,102.0,,False,,,Dépistage,1
21918,Alpes-Maritimes,11675,Ouvert,1107.0,,False,,,Gynécologie,1
21921,Alpes-Maritimes,11678,Ouvert,401.0,,True,,,Conseil logement,1
21923,Alpes-Maritimes,11680,Fermé,804.0,,False,,,Activités,1
21927,Alpes-Maritimes,11684,Ouvert,304.0,,False,,,Toilettes,1
21928,Bas-Rhin,11685,Fermé,405.0,,False,,,Ecrivain public,1
21932,Val-d'Oise,11692,Ouvert,407.0,,False,,,Conseil administratif,1
21933,Val-d'Oise,11693,Ouvert,407.0,,False,,,Conseil administratif,1
21934,Val-d'Oise,11695,Ouvert,201.0,,False,,,Atelier numérique,1
21936,Val-d'Oise,11697,Ouvert,502.0,,False,,,Wifi,1
21937,Essonne,11704,Ouvert,103.0,,False,,,Psychologie,1
21938,Yvelines,11709,Fermé,203.0,,False,,,Accompagnement à l'emploi,1
21942,Bas-Rhin,11714,Ouvert,603.0,,True,2021-12-14 00:00:00+00:00,2022-01-09 00:00:00+00:00,Colis Alimentaire,1
21943,Bas-Rhin,11715,Ouvert,501.0,,False,,,Ordinateur,1
21946,Alpes-Maritimes,11721,Ouvert,406.0,,False,,,Conseil handicap,1
21952,Paris,11737,Ouvert,804.0,"Lieu d’accueil, d’écoute et d’information",False,,,Activités,1
21953,Hauts-de-Seine,11739,Ouvert,404.0,,False,,,Accompagnement social,1
21956,Yvelines,11744,Fermé,205.0,,False,,,Chantier d'insertion,1
21957,Yvelines,11745,Fermé,205.0,,False,,,Chantier d'insertion,1
21958,Yvelines,11746,Fermé,205.0,,False,,,Chantier d'insertion,1
21962,Yvelines,11750,Ouvert,407.0,,False,,,Conseil administratif,1
21963,Val-d'Oise,11751,Ouvert,404.0,,False,,,Accompagnement social,1
21964,Paris,11752,Ouvert,804.0,Chirurgie digestive,False,,,Activités,1
21965,Val-d'Oise,11754,Ouvert,403.0,,False,,,Domiciliation,1
21966,Seine-et-Marne,11755,Modification,404.0,,False,,,Accompagnement social,1
21970,Seine-et-Marne,11766,Modification,406.0,,False,,,Conseil handicap,1
21973,Seine-et-Marne,11771,Modification,406.0,,False,,,Conseil handicap,1
21974,Seine-et-Marne,11772,Modification,406.0,,False,,,Conseil handicap,1
21975,Seine-et-Marne,11774,Modification,404.0,,False,,,Accompagnement social,1
21976,Seine-et-Marne,11775,Ouvert,406.0,,False,,,Conseil handicap,1
21977,Alpes-Maritimes,11779,Fermé,804.0,Jeux de société et goûter,True,2021-12-23 00:00:00+00:00,2022-01-04 00:00:00+00:00,Activités,1
21980,Alpes-Maritimes,11782,Ouvert,202.0,fle,True,2021-12-18 00:00:00+00:00,2022-01-03 00:00:00+00:00,Formation français,1
21981,Alpes-Maritimes,11783,Ouvert,202.0,alphabetisation,True,2021-12-18 00:00:00+00:00,2022-01-03 00:00:00+00:00,Formation français,1
21983,Alpes-Maritimes,11785,Ouvert,110.0,,True,2021-12-22 00:00:00+00:00,2021-12-28 00:00:00+00:00,Infirmerie,1
21987,Alpes-Maritimes,11789,Fermé,804.0,Atelier couture,True,2021-12-18 00:00:00+00:00,2022-01-03 00:00:00+00:00,Activités,1
21990,Alpes-Maritimes,11792,Fermé,804.0,Marches fraternelles,True,2021-12-18 00:00:00+00:00,2022-01-03 00:00:00+00:00,Activités,1
21991,Alpes-Maritimes,11793,Fermé,202.0,,True,2021-12-23 00:00:00+00:00,2022-01-02 00:00:00+00:00,Formation français,1
21992,Alpes-Maritimes,11794,Fermé,407.0,,True,2021-12-20 00:00:00+00:00,2022-01-02 00:00:00+00:00,Conseil administratif,1
21993,Alpes-Maritimes,11795,Fermé,407.0,,True,2021-12-15 00:00:00+00:00,2022-01-10 00:00:00+00:00,Conseil administratif,1
21994,Alpes-Maritimes,11796,Fermé,403.0,domi4,False,,,Domiciliation,1
21996,Paris,11803,Ouvert,601.0,,False,,,Distribution alimentaire,1
21999,Paris,11811,Ouvert,103.0,,False,,,Psychologie,1
22000,Gironde,11812,Fermé,804.0,Couture,False,,,Activités,1
22002,Alpes-Maritimes,11814,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22003,Alpes-Maritimes,11815,Ouvert,603.0,,False,,,Colis Alimentaire,1
22004,Alpes-Maritimes,11816,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22009,Alpes-Maritimes,11821,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22013,Alpes-Maritimes,11825,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22015,Alpes-Maritimes,11827,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22017,Alpes-Maritimes,11829,Ouvert,804.0,Dépannage électricité et électroménager,False,,,Activités,1
22018,Alpes-Maritimes,11830,Ouvert,903.0,,False,,,Vêtements,1
22026,Seine-Saint-Denis,11844,Fermé,203.0,,False,,,Accompagnement à l'emploi,1
22027,Alpes-Maritimes,11866,Ouvert,804.0,Ateliers de Coaching,False,,,Activités,1
22028,Alpes-Maritimes,11867,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
22029,Alpes-Maritimes,11869,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
22030,Alpes-Maritimes,11870,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
22031,Alpes-Maritimes,11871,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
22032,Alpes-Maritimes,11872,Ouvert,804.0,Ateliers de coaching,False,,,Activités,1
22035,Paris,11875,Ouvert,1107.0,,False,,,Gynécologie,1
22036,Val-d'Oise,11877,Ouvert,301.0,,False,,,Douche,1
22039,Essonne,11880,Ouvert,404.0,,True,2021-08-01 00:00:00+00:00,2021-09-15 00:00:00+00:00,Accompagnement social,1
22043,Essonne,11885,Ouvert,206.0,,False,,,Soutien scolaire,1
22045,Yvelines,11892,Modification,405.0,,False,,,Ecrivain public,1
22049,Alpes-Maritimes,11905,Ouvert,404.0,,False,,,Accompagnement social,1
22051,Alpes-Maritimes,11911,Ouvert,404.0,,False,,,Accompagnement social,1
22052,Val-d'Oise,11920,Ouvert,406.0,,False,,,Conseil handicap,1
22055,Val-d'Oise,11931,Fermé,407.0,,False,,,Conseil administratif,1
22060,Essonne,11945,Ouvert,103.0,,False,,,Psychologie,1
22066,Yvelines,11958,Fermé,404.0,,False,,,Accompagnement social,1
22071,Yvelines,11973,Fermé,803.0,,False,,,Bibliothèque,1
22073,Yvelines,11978,Modification,201.0,,False,,,Atelier numérique,1
22085,Yvelines,11999,Fermé,405.0,,True,2021-08-01 00:00:00+00:00,2021-08-22 00:00:00+00:00,Ecrivain public,1
22086,Yvelines,12001,Fermé,202.0,asl,False,,,Formation français,1
22088,Seine-Saint-Denis,12006,Ouvert,306.0,,True,2021-07-22 00:00:00+00:00,2022-07-27 00:00:00+00:00,Masques,1
22089,Seine-Saint-Denis,12010,Ouvert,602.0,gouter,False,,,Restauration assise,1
22091,Seine-Saint-Denis,12024,Fermé,201.0,,False,,,Atelier numérique,1
22092,Seine-Saint-Denis,12028,Ouvert,201.0,,True,,,Atelier numérique,1
22094,Seine-Saint-Denis,12033,Ouvert,201.0,,True,2021-07-07 00:00:00+00:00,2021-09-02 00:00:00+00:00,Atelier numérique,1
22095,Seine-Saint-Denis,12034,Fermé,804.0,Cours de couture,True,2021-07-07 00:00:00+00:00,2021-09-02 00:00:00+00:00,Activités,1
22098,Loire-Atlantique,12042,Ouvert,407.0,,False,,,Conseil administratif,1
22099,Seine-Saint-Denis,12043,Fermé,203.0,,True,2021-07-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,Accompagnement à l'emploi,1
22102,Seine-Saint-Denis,12050,Fermé,804.0,"Atelier créatif (broderie, tricot selon les semaines)",True,2021-07-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,Activités,1
22103,Val-d'Oise,12051,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22104,Seine-Saint-Denis,12052,Ouvert,202.0,,False,,,Formation français,1
22105,Seine-Saint-Denis,12053,Fermé,302.0,,False,,,Laverie,1
22107,Val-de-Marne,12055,Fermé,201.0,,False,,,Atelier numérique,1
22110,Paris,12061,Ouvert,306.0,,False,,,Masques,1
22111,Alpes-Maritimes,12062,Ouvert,501.0,,False,,,Ordinateur,1
22112,Seine-Saint-Denis,12063,Ouvert,804.0,Atelier de cuisine,False,,,Activités,1
22113,Alpes-Maritimes,12064,Ouvert,301.0,,False,,,Douche,1
22114,Alpes-Maritimes,12065,Ouvert,403.0,domi1,False,,,Domiciliation,1
22123,Paris,12083,Ouvert,106.0,,False,,,Dentaire,1
22124,Seine-Saint-Denis,12084,Ouvert,404.0,,True,2021-07-09 00:00:00+00:00,2021-09-01 00:00:00+00:00,Accompagnement social,1
22126,Bas-Rhin,12086,Ouvert,203.0,,False,,,Accompagnement à l'emploi,1
22134,Paris,12100,Ouvert,106.0,,False,,,Dentaire,1
22142,Seine-Saint-Denis,12112,Fermé,601.0,,True,2021-08-01 00:00:00+00:00,2021-08-31 00:00:00+00:00,Distribution alimentaire,1
22145,Alpes-Maritimes,12116,Ouvert,501.0,,False,,,Ordinateur,1
22147,Alpes-Maritimes,12119,Ouvert,401.0,,False,,,Conseil logement,1
22151,Alpes-Maritimes,12126,Ouvert,501.0,,False,,,Ordinateur,1
22152,Val-d'Oise,12127,Ouvert,201.0,,False,,,Atelier numérique,1
22153,Val-d'Oise,12130,Ouvert,201.0,,False,,,Atelier numérique,1
22171,Yvelines,12153,Ouvert,201.0,,False,,,Atelier numérique,1
22176,Gironde,12165,Fermé,804.0,Organisation d’ateliers pédagogiques,False,,,Activités,1
22178,Paris,12176,Fermé,502.0,,False,,,Wifi,1
22179,Alpes-Maritimes,12179,Ouvert,501.0,,False,,,Ordinateur,1
22180,Alpes-Maritimes,12180,Ouvert,501.0,,False,,,Ordinateur,1
22181,Alpes-Maritimes,12181,Ouvert,501.0,,False,,,Ordinateur,1
22182,Alpes-Maritimes,12182,Ouvert,501.0,,False,,,Ordinateur,1
22183,Alpes-Maritimes,12183,Ouvert,501.0,,False,,,Ordinateur,1
22185,Alpes-Maritimes,12185,Ouvert,501.0,,False,,,Ordinateur,1
22186,Alpes-Maritimes,12190,Ouvert,501.0,,False,,,Ordinateur,1
22187,Alpes-Maritimes,12191,Ouvert,501.0,,False,,,Ordinateur,1
22188,Alpes-Maritimes,12192,Ouvert,501.0,,False,,,Ordinateur,1
22189,Alpes-Maritimes,12193,Ouvert,501.0,,False,,,Ordinateur,1
22190,Alpes-Maritimes,12194,Ouvert,501.0,,False,,,Ordinateur,1
22191,Essonne,12196,Ouvert,407.0,,False,,,Conseil administratif,1
22192,Val-de-Marne,12197,Ouvert,404.0,,False,,,Accompagnement social,1
22193,Paris,12198,Ouvert,1103.0,,False,,,Dermatologie,1
22194,Alpes-Maritimes,12200,Ouvert,401.0,,False,,,Conseil logement,1
22195,Alpes-Maritimes,12201,Ouvert,401.0,,False,,,Conseil logement,1
22196,Alpes-Maritimes,12202,Ouvert,401.0,,False,,,Conseil logement,1
22197,Alpes-Maritimes,12203,Ouvert,401.0,,False,,,Conseil logement,1
22198,Alpes-Maritimes,12204,Ouvert,401.0,,False,,,Conseil logement,1
22199,Alpes-Maritimes,12205,Ouvert,401.0,,False,,,Conseil logement,1
22200,Val-d'Oise,12207,Fermé,501.0,,False,,,Ordinateur,1
22201,Loire-Atlantique,12208,Ouvert,201.0,,False,,,Atelier numérique,1
22202,Val-d'Oise,12209,Fermé,103.0,,True,2021-12-20 00:00:00+00:00,2022-09-01 00:00:00+00:00,Psychologie,1
22203,Val-de-Marne,12211,Ouvert,903.0,,False,,,Vêtements,1
22205,Val-de-Marne,12213,Ouvert,602.0,dejeuner,False,,,Restauration assise,1
22206,Paris,12214,Fermé,903.0,,True,2021-07-24 00:00:00+00:00,2021-09-05 00:00:00+00:00,Vêtements,1
22209,Bas-Rhin,12223,Ouvert,801.0,,False,,,Sport,1
22212,Seine-et-Marne,12228,Ouvert,103.0,,False,,,Psychologie,1
22213,Alpes-Maritimes,12230,Ouvert,407.0,,False,,,Conseil administratif,1
22215,Alpes-Maritimes,12232,Fermé,804.0,Accompagnement des seniors e intergénérationnel,False,,,Activités,1
22216,Alpes-Maritimes,12235,Ouvert,407.0,,False,,,Conseil administratif,1
22217,Val-d'Oise,12236,Fermé,402.0,,False,,,Permanence juridique,1
22218,Alpes-Maritimes,12238,Fermé,804.0,Parents / Enfants,False,,,Activités,1
22219,Gironde,12241,Ouvert,804.0,Distribution Alimentation spécifique,False,,,Activités,1
22220,Yvelines,12243,Ouvert,804.0, Distribution Alimentation Spécifique,False,,,Activités,1
22221,Val-de-Marne,12247,Ouvert,804.0,Distribution Alimentation spécifique,False,,,Activités,1
22228,Loire-Atlantique,12255,Ouvert,804.0,Distribution Alimentation Spécifique,False,,,Activités,1
22229,Seine-et-Marne,12257,Ouvert,701.0,,False,,,Accueil de jour,1
22230,Seine-et-Marne,12258,Modification,701.0,,False,,,Accueil de jour,1
22231,Seine-et-Marne,12259,Ouvert,301.0,,False,,,Douche,1
22232,Seine-et-Marne,12260,Modification,602.0,petitdej,False,,,Restauration assise,1
22233,Seine-et-Marne,12261,Modification,301.0,,False,,,Douche,1
22234,Seine-et-Marne,12262,Ouvert,602.0,collation,False,,,Restauration assise,1
22235,Alpes-Maritimes,12263,Fermé,407.0,,False,,,Conseil administratif,1
22237,Alpes-Maritimes,12266,Fermé,206.0,,False,,,Soutien scolaire,1
22238,Seine-et-Marne,12267,Ouvert,501.0,,False,,,Ordinateur,1
