,departement,bigCategorie,Changement d'horaire,Services fermés,Fermé,Ouvert
5792,Hauts-de-Seine,Formation,0,0,1,0
5793,Hauts-de-Seine,Formation,0,0,0,1
5794,Paris,Alimentation,0,0,0,1
5795,Paris,Alimentation,0,0,0,1
5796,Alpes-Maritimes,Conseil,0,0,0,1
5797,Paris,Alimentation,0,0,0,1
5798,Paris,Alimentation,0,0,0,1
5799,Paris,Alimentation,0,0,0,1
5800,Paris,Alimentation,0,0,0,1
5801,Paris,Alimentation,0,0,0,1
5802,Paris,Alimentation,0,0,0,1
5803,Paris,Alimentation,0,0,0,1
5804,Bas-Rhin,Activités,0,0,0,1
5805,Bas-Rhin,Activités,0,0,0,1
5806,Paris,Activités,0,0,0,1
5807,Seine-Saint-Denis,Accueil,0,0,0,1
5808,Bas-Rhin,Alimentation,0,0,0,1
5809,Paris,Alimentation,0,0,0,1
5810,Paris,Alimentation,0,0,0,1
5811,Hauts-de-Seine,Formation,0,0,0,1
5812,Hauts-de-Seine,Formation,0,0,1,0
5813,Hauts-de-Seine,Accueil,0,0,0,1
5814,Hauts-de-Seine,Accueil,0,0,0,1
5815,Hauts-de-Seine,Formation,0,0,0,1
5816,Paris,Santé,0,0,0,1
5817,Paris,Santé,0,0,0,1
5818,Paris,Santé,0,0,0,1
5819,Paris,Santé,0,0,0,1
5820,Paris,Santé,0,0,0,1
5821,Paris,Santé,0,0,0,1
5822,Alpes-Maritimes,Matériel,0,0,1,0
5823,Bas-Rhin,Formation,0,0,1,0
5824,Hauts-de-Seine,Formation,0,0,0,1
5825,Bas-Rhin,Formation,0,0,0,1
5826,Seine-Saint-Denis,Accueil,0,0,0,1
5827,Hauts-de-Seine,Formation,0,0,0,1
5828,Gironde,Santé,0,0,0,1
5829,Bas-Rhin,Conseil,0,0,0,1
5830,Yvelines,Santé,1,0,0,0
5831,Val-de-Marne,Formation,0,0,1,0
5832,Gironde,Santé,0,0,1,0
5833,Alpes-Maritimes,Conseil,0,0,0,1
5834,Alpes-Maritimes,Conseil,0,0,0,1
5835,Alpes-Maritimes,Conseil,0,0,0,1
5836,Alpes-Maritimes,Conseil,0,0,0,1
5837,Alpes-Maritimes,Conseil,0,0,0,1
5838,Alpes-Maritimes,Conseil,0,0,0,1
5839,Alpes-Maritimes,Conseil,0,0,0,1
5840,Alpes-Maritimes,Conseil,0,0,0,1
5841,Alpes-Maritimes,Conseil,0,0,0,1
5842,Val-de-Marne,Formation,0,0,0,1
5843,Val-de-Marne,Formation,0,0,0,1
5844,Alpes-Maritimes,Conseil,0,0,0,1
5845,Alpes-Maritimes,Conseil,0,0,0,1
5846,Alpes-Maritimes,Conseil,0,0,0,1
5847,Alpes-Maritimes,Conseil,0,0,0,1
5848,Alpes-Maritimes,Conseil,0,0,0,1
5849,Alpes-Maritimes,Santé,0,0,0,1
5850,Alpes-Maritimes,Santé,0,0,0,1
5851,Alpes-Maritimes,Santé,0,0,0,1
5852,Alpes-Maritimes,Santé,0,0,0,1
5853,Alpes-Maritimes,Santé,0,0,0,1
5854,Alpes-Maritimes,Santé,0,0,0,1
5855,Alpes-Maritimes,Santé,0,0,0,1
5856,Alpes-Maritimes,Santé,0,0,0,1
5857,Alpes-Maritimes,Santé,0,0,0,1
5858,Alpes-Maritimes,Santé,0,0,0,1
5859,Alpes-Maritimes,Santé,0,0,0,1
5860,Alpes-Maritimes,Santé,0,0,0,1
5861,Alpes-Maritimes,Santé,0,0,0,1
5862,Alpes-Maritimes,Santé,0,0,0,1
5863,Alpes-Maritimes,Santé,0,0,0,1
5864,Alpes-Maritimes,Santé,0,0,0,1
5865,Alpes-Maritimes,Santé,0,0,0,1
5866,Alpes-Maritimes,Santé,0,0,0,1
5867,Alpes-Maritimes,Santé,0,0,0,1
5868,Alpes-Maritimes,Santé,0,0,0,1
5869,Alpes-Maritimes,Santé,0,0,0,1
5870,Val-d'Oise,Alimentation,0,0,0,1
5871,Val-d'Oise,Conseil,0,0,1,0
5872,Val-d'Oise,Alimentation,0,0,0,1
5873,Bas-Rhin,Accueil,0,0,0,1
5874,Alpes-Maritimes,Santé,0,0,0,1
5875,Alpes-Maritimes,Santé,0,0,0,1
5876,Alpes-Maritimes,Santé,0,0,0,1
5877,Alpes-Maritimes,Conseil,0,0,0,1
5878,Val-d'Oise,Conseil,0,0,0,1
5879,Val-d'Oise,Conseil,0,0,0,1
5880,Val-d'Oise,Conseil,0,0,0,1
5881,Val-d'Oise,Conseil,0,0,0,1
5882,Val-d'Oise,Conseil,0,0,0,1
5883,Alpes-Maritimes,Conseil,0,0,0,1
5884,Alpes-Maritimes,Formation,0,0,0,1
5885,Alpes-Maritimes,Formation,0,0,0,1
5886,Hauts-de-Seine,Conseil,0,0,0,1
5887,Alpes-Maritimes,Formation,0,0,0,1
5888,Alpes-Maritimes,Santé,0,0,0,1
5889,Alpes-Maritimes,Santé,0,0,0,1
5890,Alpes-Maritimes,Santé,0,0,0,1
5891,Paris,Hygiène,0,0,0,1
5892,Hauts-de-Seine,Conseil,0,0,0,1
5893,Gironde,Santé,0,0,0,1
5894,Hauts-de-Seine,Conseil,0,0,0,1
5895,Val-d'Oise,Conseil,0,0,0,1
5896,Hauts-de-Seine,Formation,1,0,0,0
5897,Gironde,Santé,0,0,0,1
5898,Hauts-de-Seine,Formation,0,0,0,1
5899,Bas-Rhin,Accueil,0,0,1,0
5900,Hauts-de-Seine,Conseil,0,0,0,1
5901,Hauts-de-Seine,Conseil,0,0,0,1
5902,Paris,Alimentation,0,0,0,1
5903,Paris,Accueil,0,0,0,1
5904,Val-de-Marne,Formation,0,0,0,1
5905,Hauts-de-Seine,Conseil,0,0,1,0
5906,Hauts-de-Seine,Activités,1,0,1,0
5907,Hauts-de-Seine,Activités,0,0,1,0
5908,Bas-Rhin,Matériel,0,1,0,1
5909,Hauts-de-Seine,Activités,1,0,1,0
5910,Hauts-de-Seine,Activités,0,0,0,1
5911,Bas-Rhin,Formation,0,0,1,0
5912,Val-d'Oise,Conseil,0,0,0,1
5913,Val-d'Oise,Formation,0,0,1,0
5914,Val-d'Oise,Formation,0,0,1,0
5915,Val-d'Oise,Formation,0,0,1,0
5916,Val-d'Oise,Formation,0,0,1,0
5917,Val-d'Oise,Formation,0,0,1,0
5918,Val-d'Oise,Formation,0,0,1,0
5919,Val-d'Oise,Formation,0,0,1,0
5920,Val-d'Oise,Formation,0,0,1,0
5921,Val-d'Oise,Formation,0,0,1,0
5922,Val-d'Oise,Formation,0,0,1,0
5923,Val-d'Oise,Formation,0,0,1,0
5924,Val-d'Oise,Formation,0,0,1,0
5925,Val-d'Oise,Formation,0,0,1,0
5926,Alpes-Maritimes,Conseil,0,0,0,1
5927,Alpes-Maritimes,Conseil,0,0,0,1
5928,Alpes-Maritimes,Conseil,0,0,0,1
5929,Alpes-Maritimes,Conseil,0,0,0,1
5930,Alpes-Maritimes,Conseil,0,0,0,1
5931,Alpes-Maritimes,Conseil,0,0,0,1
5932,Alpes-Maritimes,Conseil,0,0,0,1
5933,Alpes-Maritimes,Conseil,0,0,0,1
5934,Paris,Matériel,0,0,1,0
5935,Alpes-Maritimes,Santé,0,0,0,1
5936,Alpes-Maritimes,Santé,0,0,0,1
5937,Hauts-de-Seine,Alimentation,0,0,0,1
5938,Hauts-de-Seine,Conseil,0,0,0,1
5939,Paris,Alimentation,0,0,1,0
5940,Hauts-de-Seine,Conseil,0,0,0,1
5941,Seine-Saint-Denis,Alimentation,1,0,0,0
5942,Hauts-de-Seine,Activités,0,0,1,0
5943,Val-d'Oise,Formation,0,0,1,0
5944,Val-d'Oise,Formation,0,0,1,0
5945,Hauts-de-Seine,Conseil,0,0,0,1
5946,Hauts-de-Seine,Conseil,0,0,0,1
5947,Val-d'Oise,Formation,0,0,1,0
5948,Hauts-de-Seine,Santé,0,0,0,1
5949,Val-d'Oise,Formation,0,0,1,0
5950,Val-d'Oise,Formation,0,0,1,0
5951,Val-d'Oise,Formation,0,0,1,0
5952,Val-d'Oise,Formation,0,0,1,0
5953,Hauts-de-Seine,Santé,0,0,1,0
5954,Val-d'Oise,Formation,0,0,1,0
5955,Val-d'Oise,Formation,0,0,1,0
5956,Hauts-de-Seine,Santé,0,0,1,0
5957,Hauts-de-Seine,Conseil,0,0,1,0
5958,Hauts-de-Seine,Conseil,0,0,1,0
5959,Hauts-de-Seine,Activités,1,0,1,0
5960,Val-d'Oise,Formation,0,0,0,1
5961,Yvelines,Santé,0,0,0,1
5962,Yvelines,Santé,0,0,1,0
5963,Yvelines,Accueil,0,0,0,1
5964,Yvelines,Accueil,0,0,0,1
5965,Yvelines,Accueil,0,0,0,1
5966,Val-de-Marne,Matériel,0,0,1,0
5967,Bas-Rhin,Alimentation,0,0,0,1
5968,Val-d'Oise,Conseil,1,0,0,0
5969,Val-d'Oise,Conseil,1,0,0,0
5970,Bas-Rhin,Activités,0,0,1,0
5971,Hauts-de-Seine,Conseil,0,0,1,0
5972,Hauts-de-Seine,Conseil,0,0,1,0
5973,Hauts-de-Seine,Conseil,0,0,1,0
5974,Hauts-de-Seine,Conseil,0,0,1,0
5975,Hauts-de-Seine,Conseil,0,0,1,0
5976,Hauts-de-Seine,Conseil,0,0,1,0
5977,Hauts-de-Seine,Conseil,0,0,1,0
5978,Hauts-de-Seine,Conseil,0,0,1,0
5979,Hauts-de-Seine,Conseil,0,0,1,0
5980,Hauts-de-Seine,Conseil,0,0,1,0
5981,Hauts-de-Seine,Conseil,0,0,1,0
5982,Alpes-Maritimes,Alimentation,0,0,0,1
5983,Hauts-de-Seine,Conseil,0,0,1,0
5984,Hauts-de-Seine,Conseil,0,0,1,0
5985,Alpes-Maritimes,Santé,0,0,1,0
5986,Hauts-de-Seine,Conseil,0,0,1,0
5987,Hauts-de-Seine,Conseil,0,0,1,0
5988,Hauts-de-Seine,Conseil,0,0,1,0
5989,Hauts-de-Seine,Conseil,0,0,1,0
5990,Hauts-de-Seine,Conseil,0,0,1,0
5991,Yvelines,Conseil,1,0,0,0
5992,Alpes-Maritimes,Conseil,0,0,0,1
5993,Alpes-Maritimes,Alimentation,0,0,1,0
5994,Yvelines,Accueil,0,0,0,1
5995,Hauts-de-Seine,Conseil,0,0,1,0
5996,Bas-Rhin,Alimentation,0,0,1,0
5997,Val-de-Marne,Formation,0,0,1,0
5998,Alpes-Maritimes,Alimentation,0,0,1,0
5999,Yvelines,Conseil,0,0,0,1
6000,Yvelines,Conseil,0,0,0,1
6001,Alpes-Maritimes,Alimentation,0,0,1,0
6002,Val-de-Marne,Formation,0,0,0,1
6003,Gironde,Santé,1,0,0,0
6004,Seine-Saint-Denis,Alimentation,0,0,0,1
6005,Hauts-de-Seine,Activités,0,0,1,0
6006,Alpes-Maritimes,Alimentation,0,0,1,0
6007,Hauts-de-Seine,Matériel,1,0,0,0
6008,Hauts-de-Seine,Conseil,0,0,1,0
6009,Val-de-Marne,Matériel,0,0,0,1
6010,Hauts-de-Seine,Conseil,0,0,0,1
6011,Val-de-Marne,Conseil,0,0,1,0
6012,Val-de-Marne,Formation,0,0,0,1
6013,Val-d'Oise,Conseil,0,0,0,1
6014,Seine-et-Marne,Conseil,1,0,0,0
6015,Seine-et-Marne,Conseil,1,0,0,0
6016,Seine-et-Marne,Conseil,1,0,0,0
6017,Val-d'Oise,Conseil,1,0,0,0
6018,Seine-Saint-Denis,Santé,0,0,0,1
6019,Val-d'Oise,Conseil,0,0,0,1
6020,Seine-et-Marne,Conseil,1,0,0,0
6021,Val-d'Oise,Conseil,0,0,0,1
6022,Val-d'Oise,Conseil,0,0,0,1
6023,Val-d'Oise,Conseil,0,0,0,1
6024,Alpes-Maritimes,Alimentation,0,0,1,0
6025,Alpes-Maritimes,Alimentation,0,0,0,1
6026,Hauts-de-Seine,Activités,1,0,1,0
6027,Hauts-de-Seine,Activités,0,0,1,0
6028,Bas-Rhin,Matériel,0,0,0,1
6029,Val-d'Oise,Conseil,0,0,0,1
6030,Alpes-Maritimes,Santé,0,0,1,0
6031,Val-d'Oise,Conseil,0,0,0,1
6032,Alpes-Maritimes,Santé,0,0,1,0
6033,Alpes-Maritimes,Santé,0,0,1,0
6034,Alpes-Maritimes,Santé,0,0,1,0
6035,Alpes-Maritimes,Santé,0,0,1,0
6036,Alpes-Maritimes,Santé,0,0,1,0
6037,Alpes-Maritimes,Santé,0,0,1,0
6038,Alpes-Maritimes,Santé,0,0,1,0
6039,Val-d'Oise,Conseil,0,0,0,1
6040,Val-d'Oise,Conseil,0,0,0,1
6041,Val-d'Oise,Conseil,0,0,0,1
6042,Seine-Saint-Denis,Activités,0,0,0,1
6043,Val-d'Oise,Conseil,0,0,0,1
6044,Val-d'Oise,Conseil,0,0,0,1
6045,Val-d'Oise,Conseil,1,0,0,0
6046,Val-d'Oise,Conseil,1,0,0,0
6047,Val-d'Oise,Conseil,0,0,0,1
6048,Val-d'Oise,Conseil,0,0,0,1
6049,Val-d'Oise,Conseil,1,0,0,0
6050,Val-d'Oise,Conseil,0,0,0,1
6051,Val-d'Oise,Conseil,1,0,0,0
6052,Val-d'Oise,Conseil,0,0,0,1
6053,Val-d'Oise,Conseil,0,0,0,1
6054,Val-d'Oise,Conseil,0,0,0,1
6055,Val-d'Oise,Conseil,1,0,0,0
6056,Val-d'Oise,Conseil,0,0,0,1
6057,Val-d'Oise,Conseil,0,0,0,1
6058,Alpes-Maritimes,Conseil,0,0,0,1
6059,Alpes-Maritimes,Conseil,0,0,0,1
6060,Gironde,Formation,0,0,1,0
6061,Gironde,Formation,0,0,1,0
6062,Hauts-de-Seine,Alimentation,0,0,0,1
6063,Val-d'Oise,Formation,0,0,0,1
6064,Alpes-Maritimes,Conseil,0,0,0,1
6065,Alpes-Maritimes,Conseil,0,0,0,1
6066,Hauts-de-Seine,Formation,0,0,1,0
6067,Alpes-Maritimes,Conseil,0,0,0,1
6068,Seine-Saint-Denis,Activités,1,0,0,0
6069,Hauts-de-Seine,Santé,0,0,1,0
6070,Yvelines,Conseil,0,0,0,1
6071,Val-d'Oise,Santé,0,0,0,1
6072,Hauts-de-Seine,Activités,1,0,0,0
6073,Hauts-de-Seine,Activités,1,0,0,0
6074,Gironde,Activités,0,0,1,0
6075,Gironde,Santé,0,0,0,1
6076,Val-d'Oise,Formation,0,0,0,1
6077,Paris,Alimentation,0,0,0,1
6078,Hauts-de-Seine,Activités,1,0,0,0
6079,Val-de-Marne,Matériel,0,0,0,1
6080,Hauts-de-Seine,Santé,0,0,0,1
6081,Alpes-Maritimes,Activités,0,0,0,1
6082,Alpes-Maritimes,Conseil,0,0,0,1
6083,Alpes-Maritimes,Conseil,0,0,0,1
6084,Val-de-Marne,Santé,0,0,1,0
6085,Val-de-Marne,Santé,0,0,1,0
6086,Hauts-de-Seine,Conseil,0,0,0,1
6087,Gironde,Matériel,0,0,1,0
6088,Gironde,Alimentation,0,0,0,1
6089,Val-d'Oise,Formation,0,0,0,1
6090,Yvelines,Conseil,0,0,1,0
6091,Yvelines,Conseil,0,0,1,0
6092,Val-d'Oise,Formation,0,0,1,0
6093,Hauts-de-Seine,Formation,0,0,1,0
6094,Loire-Atlantique,Alimentation,1,0,0,0
6095,Hauts-de-Seine,Formation,0,0,0,1
6096,Hauts-de-Seine,Santé,0,0,1,0
6097,Val-de-Marne,Conseil,0,0,1,0
6098,Seine-Saint-Denis,Conseil,0,0,0,1
6099,Paris,Conseil,0,0,0,1
6100,Paris,Conseil,0,0,0,1
6101,Hauts-de-Seine,Alimentation,0,0,0,1
6102,Hauts-de-Seine,Matériel,0,0,1,0
6103,Bas-Rhin,Formation,0,0,0,1
6104,Alpes-Maritimes,Conseil,0,0,0,1
6105,Alpes-Maritimes,Matériel,0,0,1,0
6106,Loire-Atlantique,Accueil,0,0,0,1
6107,Bas-Rhin,Matériel,1,0,1,0
6108,Alpes-Maritimes,Matériel,0,1,1,0
6109,Bas-Rhin,Matériel,0,0,0,1
6110,Yvelines,Conseil,0,0,1,0
6111,Yvelines,Conseil,0,0,1,0
6112,Yvelines,Conseil,0,0,1,0
6113,Alpes-Maritimes,Formation,0,0,0,1
6114,Val-d'Oise,Santé,0,0,0,1
6115,Bas-Rhin,Santé,0,0,1,0
6116,Hauts-de-Seine,Santé,0,0,0,1
6117,Val-d'Oise,Conseil,0,0,0,1
6118,Hauts-de-Seine,Santé,0,0,0,1
6119,Hauts-de-Seine,Santé,0,0,0,1
6120,Hauts-de-Seine,Santé,0,0,0,1
6121,Hauts-de-Seine,Santé,0,0,0,1
6122,Val-d'Oise,Alimentation,0,0,0,1
6123,Val-d'Oise,Matériel,0,0,1,0
6124,Val-d'Oise,Matériel,0,0,1,0
6125,Val-d'Oise,Alimentation,0,1,1,0
6126,Seine-Saint-Denis,Matériel,0,0,0,1
6127,Val-d'Oise,Alimentation,0,0,0,1
6128,Val-d'Oise,Alimentation,0,0,0,1
6129,Loire-Atlantique,Formation,0,0,1,0
6130,Alpes-Maritimes,Formation,0,0,0,1
6131,Bas-Rhin,Technologie,0,0,0,1
6132,Yvelines,Conseil,0,0,1,0
6133,Yvelines,Conseil,0,0,1,0
6134,Yvelines,Conseil,0,0,1,0
6135,Yvelines,Conseil,0,0,1,0
6136,Yvelines,Conseil,0,0,1,0
6137,Yvelines,Conseil,0,0,1,0
6138,Yvelines,Conseil,0,0,1,0
6139,Yvelines,Conseil,0,0,1,0
6140,Yvelines,Conseil,0,0,1,0
6141,Yvelines,Conseil,0,0,1,0
6142,Yvelines,Conseil,0,0,1,0
6143,Yvelines,Conseil,0,0,1,0
6144,Essonne,Accueil,0,0,0,1
6145,Essonne,Accueil,0,0,0,1
6146,Essonne,Accueil,0,0,0,1
6147,Hauts-de-Seine,Santé,0,0,0,1
6148,Alpes-Maritimes,Santé,0,0,0,1
6149,Alpes-Maritimes,Santé,0,0,0,1
6150,Alpes-Maritimes,Santé,0,0,0,1
6151,Alpes-Maritimes,Santé,0,0,0,1
6152,Alpes-Maritimes,Santé,0,0,0,1
6153,Alpes-Maritimes,Santé,0,0,0,1
6154,Alpes-Maritimes,Santé,0,0,0,1
6155,Alpes-Maritimes,Santé,0,0,0,1
6156,Alpes-Maritimes,Santé,0,0,0,1
6157,Val-d'Oise,Santé,0,0,0,1
6158,Bas-Rhin,Formation,0,0,0,1
6159,Alpes-Maritimes,Formation,0,0,0,1
6160,Alpes-Maritimes,Formation,0,0,0,1
6161,Alpes-Maritimes,Technologie,0,0,1,0
6162,Paris,Alimentation,0,0,0,1
6163,Val-d'Oise,Formation,0,0,0,1
6164,Paris,Alimentation,0,0,0,1
6165,Alpes-Maritimes,Alimentation,0,0,0,1
6166,Bas-Rhin,Conseil,0,0,1,0
6167,Yvelines,Conseil,0,0,1,0
6168,Yvelines,Conseil,0,0,1,0
6169,Yvelines,Conseil,0,0,1,0
6170,Val-d'Oise,Formation,0,0,0,1
6171,Val-d'Oise,Formation,0,0,0,1
6172,Val-d'Oise,Formation,0,0,0,1
6173,Val-d'Oise,Formation,0,0,0,1
6174,Val-d'Oise,Conseil,0,0,0,1
6175,Essonne,Conseil,0,0,0,1
6176,Yvelines,Technologie,0,0,1,0
6177,Bas-Rhin,Conseil,0,0,0,1
6178,Bas-Rhin,Santé,0,0,0,1
6179,Loire-Atlantique,Accueil,0,0,1,0
6180,Bas-Rhin,Matériel,0,0,0,1
6181,Bas-Rhin,Conseil,0,0,0,1
6182,Seine-Saint-Denis,Conseil,0,0,1,0
6183,Loire-Atlantique,Formation,0,0,0,1
6184,Alpes-Maritimes,Conseil,0,0,0,1
6185,Val-de-Marne,Alimentation,0,0,0,1
6186,Val-de-Marne,Matériel,0,0,0,1
6187,Val-d'Oise,Matériel,1,0,0,0
6188,Paris,Conseil,0,0,0,1
6189,Val-de-Marne,Formation,0,0,0,1
6190,Paris,Santé,0,0,0,1
6191,Hauts-de-Seine,Santé,0,0,0,1
6192,Bouches-du-Rhône,Alimentation,0,0,0,1
6193,Bouches-du-Rhône,Alimentation,0,0,0,1
6194,Yvelines,Matériel,1,1,1,0
6195,Yvelines,Matériel,1,1,1,0
6196,Yvelines,Matériel,1,1,1,0
6197,Yvelines,Conseil,0,0,0,1
6198,Yvelines,Conseil,0,1,1,0
6199,Hauts-de-Seine,Santé,0,0,1,0
6200,Yvelines,Conseil,0,0,0,1
6201,Val-d'Oise,Santé,0,0,0,1
6202,Paris,Santé,0,0,0,1
6203,Val-d'Oise,Conseil,0,0,0,1
6204,Seine-et-Marne,Conseil,1,0,0,0
6205,Yvelines,Conseil,0,0,1,0
6206,Yvelines,Conseil,0,0,1,0
6207,Yvelines,Conseil,0,0,1,0
6208,Seine-et-Marne,Conseil,1,0,0,0
6209,Paris,Santé,0,0,0,1
6210,Paris,Alimentation,0,0,0,1
6211,Seine-et-Marne,Conseil,1,0,0,0
6212,Seine-et-Marne,Conseil,1,0,0,0
6213,Seine-et-Marne,Conseil,1,0,0,0
6214,Seine-et-Marne,Conseil,0,0,0,1
6215,Alpes-Maritimes,Conseil,0,1,1,0
6216,Alpes-Maritimes,Matériel,0,1,1,0
6217,Alpes-Maritimes,Conseil,0,0,0,1
6218,Alpes-Maritimes,Conseil,0,1,0,1
6219,Alpes-Maritimes,Accueil,0,1,0,1
6220,Alpes-Maritimes,Conseil,0,1,1,0
6221,Alpes-Maritimes,Conseil,0,0,0,1
6222,Alpes-Maritimes,Conseil,0,1,1,0
6223,Alpes-Maritimes,Conseil,0,1,1,0
6224,Alpes-Maritimes,Conseil,0,0,1,0
6225,Alpes-Maritimes,Conseil,0,1,1,0
6226,Paris,Santé,0,0,0,1
6227,Paris,Santé,0,0,0,1
6228,Alpes-Maritimes,Formation,0,1,1,0
6229,Alpes-Maritimes,Conseil,0,1,1,0
6230,Alpes-Maritimes,Matériel,0,1,1,0
6231,Alpes-Maritimes,Accueil,0,1,1,0
6232,Alpes-Maritimes,Accueil,0,0,1,0
6233,Alpes-Maritimes,Formation,0,1,1,0
6234,Paris,Accueil,0,0,0,1
6235,Val-de-Marne,Conseil,0,0,0,1
6236,Loire-Atlantique,Santé,0,0,1,0
6237,Paris,Santé,0,0,0,1
6238,Gironde,Formation,0,0,1,0
6239,Loire-Atlantique,Alimentation,1,0,0,0
6240,Alpes-Maritimes,Alimentation,0,0,0,1
6241,Alpes-Maritimes,Alimentation,0,0,0,1
6242,Alpes-Maritimes,Alimentation,0,0,0,1
6243,Alpes-Maritimes,Alimentation,0,0,0,1
6244,Alpes-Maritimes,Alimentation,0,0,0,1
6245,Yvelines,Santé,0,0,1,0
6246,Seine-Saint-Denis,Activités,0,0,0,1
6247,Alpes-Maritimes,Alimentation,0,0,0,1
6248,Alpes-Maritimes,Alimentation,0,0,0,1
6249,Alpes-Maritimes,Alimentation,0,0,0,1
6250,Alpes-Maritimes,Alimentation,0,0,0,1
6251,Alpes-Maritimes,Alimentation,0,0,0,1
6252,Alpes-Maritimes,Alimentation,0,0,0,1
6253,Alpes-Maritimes,Alimentation,0,0,0,1
6254,Alpes-Maritimes,Alimentation,0,0,0,1
6255,Alpes-Maritimes,Alimentation,0,0,0,1
6256,Alpes-Maritimes,Alimentation,0,0,0,1
6257,Paris,Conseil,0,0,0,1
6258,Bas-Rhin,Accueil,0,0,1,0
6259,Alpes-Maritimes,Formation,0,0,0,1
6260,Hauts-de-Seine,Conseil,0,0,1,0
6261,Val-d'Oise,Santé,0,0,0,1
6262,Val-d'Oise,Santé,0,0,0,1
6263,Yvelines,Formation,0,0,0,1
6264,Seine-Saint-Denis,Alimentation,0,0,1,0
6265,Alpes-Maritimes,Formation,0,0,0,1
6266,Alpes-Maritimes,Formation,0,0,0,1
6267,Alpes-Maritimes,Formation,0,0,0,1
6268,Alpes-Maritimes,Formation,0,0,0,1
6269,Alpes-Maritimes,Formation,0,0,0,1
6270,Alpes-Maritimes,Formation,0,0,0,1
6271,Alpes-Maritimes,Conseil,0,0,0,1
6272,Paris,Conseil,0,0,0,1
6273,Paris,Santé,0,0,0,1
6274,Val-d'Oise,Alimentation,0,0,0,1
6275,Val-d'Oise,Alimentation,0,0,1,0
6276,Essonne,Conseil,0,0,0,1
6277,Essonne,Conseil,0,0,0,1
6278,Essonne,Conseil,0,0,0,1
6279,Essonne,Conseil,0,0,0,1
6280,Essonne,Conseil,0,0,0,1
6281,Essonne,Alimentation,0,0,0,1
6282,Essonne,Conseil,0,0,0,1
6283,Yvelines,Formation,1,0,0,0
6284,Yvelines,Conseil,0,0,0,1
6285,Yvelines,Technologie,0,0,1,0
6286,Yvelines,Technologie,0,0,1,0
6287,Alpes-Maritimes,Santé,0,0,0,1
6288,Alpes-Maritimes,Santé,0,0,0,1
6289,Alpes-Maritimes,Santé,0,0,0,1
6290,Val-d'Oise,Conseil,0,0,0,1
6291,Essonne,Alimentation,0,0,0,1
6292,Essonne,Formation,0,0,0,1
6293,Val-d'Oise,Formation,0,0,1,0
6294,Val-d'Oise,Accueil,0,0,1,0
6295,Val-d'Oise,Accueil,0,0,0,1
6296,Val-d'Oise,Accueil,0,0,0,1
6297,Seine-Saint-Denis,Alimentation,0,0,0,1
6298,Essonne,Santé,0,0,0,1
6299,Essonne,Santé,0,0,0,1
6300,Essonne,Santé,0,0,0,1
6301,Essonne,Santé,0,0,0,1
6302,Essonne,Santé,0,0,0,1
6303,Yvelines,Formation,0,0,1,0
6304,Yvelines,Conseil,0,0,1,0
6305,Yvelines,Activités,1,0,0,0
6306,Indre,Activités,0,0,0,1
6307,Yvelines,Activités,0,0,1,0
6308,Yvelines,Activités,1,0,0,0
6309,Yvelines,Technologie,0,0,1,0
6310,Yvelines,Activités,0,0,1,0
6311,Yvelines,Conseil,1,0,0,0
6312,Seine-Saint-Denis,Formation,0,0,0,1
6313,Yvelines,Conseil,0,0,0,1
6314,Seine-Saint-Denis,Formation,0,0,0,1
6315,Seine-Saint-Denis,Formation,0,0,0,1
6316,Indre,Accueil,0,0,0,1
6317,Yvelines,Conseil,1,0,0,0
6318,Yvelines,Conseil,1,1,0,0
6319,Yvelines,Conseil,1,0,0,0
6320,Yvelines,Conseil,1,0,0,0
6321,Yvelines,Conseil,0,1,0,1
6322,Yvelines,Conseil,0,0,0,1
6323,Yvelines,Formation,0,0,1,0
6324,Yvelines,Conseil,1,0,1,0
6325,Yvelines,Formation,0,0,0,1
6326,Seine-Saint-Denis,Alimentation,0,0,0,1
6327,Seine-Saint-Denis,Formation,0,0,0,1
6328,Gironde,Accueil,0,0,0,1
6329,Seine-Saint-Denis,Formation,0,0,1,0
6330,Seine-Saint-Denis,Conseil,0,0,0,1
6331,Bas-Rhin,Conseil,0,0,0,1
6332,Seine-Saint-Denis,Formation,0,0,0,1
6333,Seine-Saint-Denis,Alimentation,0,0,1,0
6334,Val-de-Marne,Conseil,0,0,0,1
6335,Paris,Conseil,0,0,0,1
6336,Loire-Atlantique,Alimentation,0,0,0,1
6337,Seine-Saint-Denis,Alimentation,0,0,1,0
6338,Seine-Saint-Denis,Formation,0,0,1,0
6339,Seine-Saint-Denis,Formation,0,0,1,0
6340,Seine-Saint-Denis,Alimentation,0,0,1,0
6341,Val-d'Oise,Conseil,0,0,0,1
6342,Seine-Saint-Denis,Alimentation,0,0,0,1
6343,Seine-Saint-Denis,Accueil,0,0,1,0
6344,Alpes-Maritimes,Alimentation,0,0,1,0
6345,Val-de-Marne,Conseil,1,0,1,0
6346,Alpes-Maritimes,Alimentation,0,0,1,0
6347,Seine-Saint-Denis,Conseil,0,0,1,0
6348,Paris,Hygiène,0,0,0,1
6349,Alpes-Maritimes,Formation,0,0,0,1
6350,Seine-Saint-Denis,Formation,0,0,0,1
6351,Alpes-Maritimes,Accueil,0,0,0,1
6352,Alpes-Maritimes,Conseil,0,0,0,1
6353,Yvelines,Formation,1,0,0,0
6354,Yvelines,Conseil,0,0,0,1
